client_id,company_name,siren,siret,vat_number,billing_email,billing_contact_name,phone,city,postal_code,country,account_status,last_invoice_date,source_file,notes
B2B-49006-0897,Transports Bernard SAS,182368814,18236881472018,DE70182368814,facturation.transportsbernardsas@orange.fr,,+33 7 22 41 41 45,Le Havre,76600,FR,Actif,2024-01-11,legacy_erp_export.csv,
B2B-14132-0898,maintenance dupont sas,831681638,83168163874100,FR62831681638,facturation.maintenancedupontsas@gmail.com,François Lemaire,+33 6 58 86 11 69,Lille,59000,FR,Actif,2022-09-23,import_crm_2024_Q1.xlsx,Migration ERP en cours
B2B-23070-0899,Équipements Garnier France,070716348,070716348,FR65070716348,facturation.quipementsgarnierfra@societe.com,Anne Leroy,+33 6 68 10 77 57,Reims,51100,FR,Actif,2023-06-16,manual_onboarding_2023.xlsx,SIRET à vérifier
B2B-89365-0900,Négoce Simon EURL,729655618,72965561865341,FR70729655618,facturation.ngocesimoneurl@gmail.com,Sophie Fournier,+33 6 98 96 74 74,Strasbourg,67000,FR,Inactif,2024-02-21,partner_feed_b2b.csv,Compte créé avant réforme facturation électronique
B2B-38673-0901,Équipements Perrin SAS,133890832,13389083293850,FR67133890832,,Isabelle Fournier,+33 6 35 79 77 71,Bordeaux,33000,FR,Actif,2024-02-19,import_crm_2024_Q1.xlsx,Migration ERP en cours
B2B-62007-0902,Logistique Lambert SAS,475107998,,FR89475107998,compta.logistiquelambertsas@entreprise.fr,Pierre Fournier,+33 6 10 47 97 24,Lille,59000,FR,En attente,2024-05-13,legacy_erp_export.csv,SIRET à vérifier
B2B-44331-0903,Maintenance Dubois EURL,704656898,70465689802863,FR42704656898,facturation.maintenanceduboiseur@orange.fr,Philippe Giraud,+33 6 10 13 45 79,Saint-Étienne,42000,FR,Actif,2023-12-07,migration_batch_12.xlsx,
B2B-29001-0904,industrie girard sarl,912706593,91270659334632,FRXX912706593,facturation.industriegirardsarl@gmail.com,Philippe Lemaire,+33 4 84 22 20 79,Paris,75001,FR,Inactif,2025-04-09,partner_feed_b2b.csv,
B2B-72974-0905,Groupe Marchand SASU,578984979,57898497907455,FR05578984979,facturation.groupemarchandsasu@laposte.net,Pierre Robert,+33 6 24 45 79 62,Rennes,35000,FR,Actif,2022-01-20,partner_feed_b2b.csv,
B2B-74555-0906,Services Marchand SA,356316318,35631631846189,FR42356316318,facturation.servicesmarchandsa@entreprise.fr,Pierre Lemaire,+33 9 23 63 86 49,Le Havre,76600,FR,Actif,2024-12-12,migration_batch_12.xlsx,
B2B-61375-0907,MaINTeNAncE RENAuLT Sa,820130718,82013071889557,FR67820130718,facturation.maintenancerenaultsa@orange.fr,Marie Moreau,+33 6 63 25 40 19,Toulouse,31000,FR,Actif,2023-12-02,import_crm_2024_Q1.xlsx,Email facturation manquant
B2B-45694-0908,Maintenance Simon SARL,192581477,19258147792171,FR27192581477,facturation.maintenancesimonsarl@orange.fr,Julie Richard,+33 6 25 99 79 60,Le Havre,76600,FR,Actif,2023-10-14,legacy_erp_export.csv,
B2B-51150-0909,Maintenance Dubois & Fils,630930795,44259,FR66630930795,facturation.maintenanceduboisfil@societe.com,Jean Dupuis,+33 7 56 84 78 69,Grenoble,38000,FR,Actif,2022-08-09,partner_feed_b2b.csv,Email facturation manquant
B2B-93368-0910,Groupe Roux SARL,880957017,88095701747576,FR42880957017,compta.grouperouxsarl@laposte.net,François Petit,+33 6 18 36 37 89,Toulouse,31000,FR,Actif,2023-09-18,legacy_erp_export.csv,
B2B-94716-0911,Industrie Simon & Fils,241983065,24198306556869,FR43241983065,facturation.industriesimonfils@laposte.net,Nicolas Durand,+33 6 93 49 47 44,Toulouse,31000,FR,Actif,2022-11-19,manual_onboarding_2023.xlsx,Client prioritaire - relance facturation
B2B-58215-0912,Équipements Perrin & Fils,094765115,09476511544087,FR94094765115,facturation.quipementsperrinfils@entreprise.fr,Nicolas Durand,+33 5 23 49 73 54,Lyon,69001,FR,Suspendu,2022-10-02,manual_onboarding_2023.xlsx,Doublon suspecté
B2B-22234-0913,Industrie Blanc EURL,908261106,90826110680806,FR77908261106,facturation.industrieblanceurl@laposte.net,Pierre Lemaire,+33 6 14 91 32 40,Nantes,44000,FR,Actif,2025-03-13,manual_onboarding_2023.xlsx,Client prioritaire - relance facturation
B2B-40371-0914,Groupe Simon SASU,145868503,14586850315118,FR12145868503,facturation.groupesimonsasu@entreprise.fr,Marie Bonnet,+33 6 90 79 34 87,Nice,06000,FR,Actif,2023-08-26,import_crm_2024_Q1.xlsx,SIRET à vérifier
B2B-65658-0915,Équipements Marchand SAS,788957986,78895798655933,FR56788957986,facturation.quipementsmarchandsa@orange.fr,Thomas Lemaire,+33 7 34 35 48 96,Grenoble,38000,FR,En attente,2024-02-20,partner_feed_b2b.csv,Migration ERP en cours
B2B-14886-0916,Services Faure SASU,865424380,86542438072677,FR58865424380,facturation.servicesfauresasu@laposte.net,Isabelle Durand,+33 6 53 12 83 54,Marseille,13001,FR,Actif,2023-07-12,partner_feed_b2b.csv,
B2B-42602-0917,Négoce Moreau France,969645356,,FR73969645356,facturation.ngocemoreaufrance@entreprise.fr,Isabelle Durand,+33 6 80 76 35 10,Le Havre,76600,FR,Actif,2023-07-17,manual_onboarding_2023.xlsx,SIRET à vérifier
B2B-97420-0918,Négoce Girard EURL,686679890,68667989053553,FR48686679890,facturation.ngocegirardeurl@gmail.com,Catherine Lemaire,+33 1 65 84 16 20,Paris,75001,FR,En attente,2023-06-18,partner_feed_b2b.csv,
B2B-54134-0919,Logistique Lambert & Fils,675665050,67566505055361,FR33675665050,facturation.logistiquelambertfil@gmail.com,François Petit,+33 7 43 82 97 33,Lille,59000,FR,En attente,2024-11-25,manual_onboarding_2023.xlsx,
B2B-46469-0920,Services Faure SARL,132677361,13267736107685,FR64132677361,facturation.servicesfauresarl@gmail.com,François Leroy,+33 9 83 39 72 53,Strasbourg,67000,FR,En attente,2022-12-10,manual_onboarding_2023.xlsx,Email facturation manquant
B2B-26301-0921,  Distribution Perrin & Fils  ,402503858,40250385899034,FR05402503858,facturation.distributionperrinfi@entreprise.fr,Nicolas Giraud,+33 1 90 62 41 76,Marseille,13001,FR,Actif,2023-10-24,migration_batch_12.xlsx,Doublon suspecté
B2B-38932-0922,Maintenance Blanc SARL,010127891,01012789180005,FR84010127891,,Jean Michel,+33 5 28 72 68 54,Reims,51100,FR,Actif,2024-05-15,legacy_erp_export.csv,Migration ERP en cours
B2B-49851-0923,Industrie Roux SARL,439468960,43946896009429,FR61439468960,facturation.industrierouxsarl@orange.fr,Sophie Richard,+33 7 21 71 16 67,Lille,59000,FR,Inactif,2022-12-21,partner_feed_b2b.csv,
B2B-60872-0924,Équipements Renault France,367850898,36785089834729,FR02367850898,facturation.quipementsrenaultfra@entreprise.fr,Isabelle Bonnet,+33 7 93 40 46 74,Bordeaux,33000,FR,Actif,2023-05-07,partner_feed_b2b.csv,SIRET à vérifier
B2B-87117-0925,Équipements Mercier SASU,425135427,42513542757433,FR47425135427,compta.quipementsmerciersas@societe.com,Catherine Michel,+33 6 12 71 63 69,Reims,51100,FR,Actif,2022-03-08,import_crm_2024_Q1.xlsx,Migration ERP en cours
B2B-14390-0926,Groupe Blanc SAS,656582345,65658234543716,,facturation.groupeblancsas@entreprise.fr,Isabelle Richard,+33 6 35 96 26 62,Lille,59000,FR,Actif,2023-06-17,partner_feed_b2b.csv,
B2B-51717-0927,Services Lambert & Fils,752553418,,FR10752553418,facture.serviceslambertfils@gmail.com,Jean Lemaire,+33 7 84 95 56 63,Toulouse,31000,FR,En attente,2023-03-17,partner_feed_b2b.csv,Migration ERP en cours
B2B-62663-0928,Équipements Perrin SASU,614477618,61447761887677,FR52614477618,facturation.quipementsperrinsasu@gmail.com,Nicolas Lemaire,+33 7 61 95 93 59,Bordeaux,33000,FR,Actif,2025-04-15,manual_onboarding_2023.xlsx,
B2B-79042-0929,Négoce Simon EURL,914233029,91423302937456,,,Isabelle Michel,+33 4 89 78 64 32,Strasbourg,67000,FR,Inactif,2022-03-08,manual_onboarding_2023.xlsx,Email facturation manquant
B2B-50308-0930,Équipements Blanc SAS,733891473,,FR53733891473,facturation.quipementsblancsas@laposte.net,Nicolas Robert,+33 7 87 43 46 23,Nice,06000,FR,Inactif,2023-04-08,manual_onboarding_2023.xlsx,
B2B-80421-0931,Logistique Lefebvre SA,664774132,66477413266254,FRXX664774132,facturation.logistiquelefebvresa@orange.fr,Jean Robert,+33 7 35 44 63 50,Lyon,69001,FR,Actif,2022-09-01,partner_feed_b2b.csv,Compte créé avant réforme facturation électronique
B2B-88946-0932,Logistique Simon SASU,559909846,55990984643292,FR47559909846,facturation.logistiquesimonsasu@laposte.net,Thomas Petit,+33 7 89 32 37 78,Strasbourg,67000,FR,En attente,2022-03-26,import_crm_2024_Q1.xlsx,Client prioritaire - relance facturation
B2B-79844-0933,  Groupe Simon SARL  ,146342927,,FR03146342927,facturation.groupesimonsarl@laposte.net,Anne Fournier,+33 4 16 85 23 32,Grenoble,38000,FR,Actif,2023-02-07,legacy_erp_export.csv,
B2B-53560-0934,Industrie Martin France,553015305,55301530538906,FR25553015305,facturation.industriemartinfranc@gmail.com,Catherine Fournier,+33 6 16 88 62 56,Nice,06000,FR,Inactif,2023-05-02,manual_onboarding_2023.xlsx,Doublon suspecté
B2B-49790-0935,Négoce Girard SA,182991267,18299126707218,FR82182991267,facturation.ngocegirardsa@entreprise.fr,Nicolas Dupuis,,Marseille,13001,FR,Suspendu,2024-12-14,legacy_erp_export.csv,
B2B-97051-0936,services laurent & fils,421682682,,FR54421682682,facturation.serviceslaurentfils@entreprise.fr,Isabelle Dupuis,+33 7 89 82 58 28,Lyon,69001,FR,Actif,2023-12-09,migration_batch_12.xlsx,Client prioritaire - relance facturation
B2B-28238-0937,Services Laurent SARL,572287039,57228703984592,INVALID,facturation.serviceslaurentsarl@entreprise.fr,Nicolas Giraud,+33 7 26 42 34 81,Paris,75001,FR,Actif,2023-11-10,migration_batch_12.xlsx,
B2B-29322-0938,Services Simon SA,860604800,86060480054854,,facturation.servicessimonsa@laposte.net,Nicolas Fournier,+33 7 98 87 53 15,Paris,75001,FR,Actif,2024-06-11,partner_feed_b2b.csv,Migration ERP en cours
B2B-36769-0939,Équipements Lambert EURL,016556237,01655623766670,FR6701655,facturation.quipementslamberteur@societe.com,Catherine Lemaire,+33 5 64 99 88 89,Lille,59000,FR,Actif,2025-04-26,import_crm_2024_Q1.xlsx,
B2B-22804-0940,Distribution Bernard France,386047945,38604794580661,FR28386047945,facturation.distributionbernardf@gmail.com,Sophie Giraud,+33 7 25 42 76 85,Rennes,35000,FR,Actif,2022-05-31,migration_batch_12.xlsx,
B2B-44028-0941,Équipements Roux SASU,790534724,79053472412186,FR65790534724,facturation.quipementsrouxsasu@entreprise.fr,Catherine Richard,+33 5 38 26 94 60,Nantes,44000,FR,En attente,2024-04-27,manual_onboarding_2023.xlsx,SIRET à vérifier
B2B-96616-0942,Services Lambert SARL,292582287,29258228714520,FR81292582287,facturation.serviceslambertsarl@societe.com,Sophie Robert,+33 6 15 65 75 75,Reims,51100,FR,Suspendu,2024-10-11,migration_batch_12.xlsx,
B2B-90060-0943,Négoce Blanc France,645837449,64583744962251,FR21645837449,facturation.ngoceblancfrance@laposte.net,Pierre Petit,+33 6 20 71 51 54,Rennes,35000,FR,Actif,2025-01-05,partner_feed_b2b.csv,Migration ERP en cours
B2B-21401-0944,Logistique Moreau France,148626751,,FR74148626751,facturation.logistiquemoreaufran@entreprise.fr,Philippe Michel,+33 7 88 62 55 50,Rennes,35000,FR,En attente,2024-05-24,legacy_erp_export.csv,
B2B-16530-0945,Industrie Martin SARL,935820167,93582016796522,FR86935820167,facturation.industriemartinsarl@laposte.net,Anne Fournier,+33 4 32 45 28 26,Reims,51100,FR,Inactif,2024-02-21,partner_feed_b2b.csv,Compte créé avant réforme facturation électronique
B2B-16398-0946,Groupe Dupont France,984601801,98460180125760,FR21984601801,facturation.groupedupontfrance@laposte.net,Thomas Durand,+33 7 38 66 40 57,Toulouse,31000,FR,Actif,2023-07-13,partner_feed_b2b.csv,
B2B-55226-0947,Groupe Faure & Fils,392609676,39260967618059,fr41392609676,facturation.groupefaurefils@entreprise.fr,Pierre Durand,+33 4 60 99 48 89,Grenoble,38000,FR,Suspendu,2022-11-11,migration_batch_12.xlsx,Doublon suspecté
B2B-15580-0948,Distribution Marchand SA,215538309,21553830941946,FR38215538309,facturation.distributionmarchand@societe.com,Pierre Petit,+33 9 33 63 43 37,Le Havre,76600,FR,Inactif,2025-02-23,migration_batch_12.xlsx,
B2B-72979-0949,Distribution Renault SA,519919811,51991981108981,FR27519919811,facturation.distributionrenaults@orange.fr,Anne Dupuis,+33 5 22 49 87 31,Nantes,44000,FR,Suspendu,2023-05-16,migration_batch_12.xlsx,Doublon suspecté
B2B-96895-0950,Solutions Martin EURL,974776561,97477656147401,FR79974776561,facturation @entreprise.fr,Nicolas Lemaire,+33 4 91 49 38 65,Paris,75001,FR,Actif,2025-04-07,manual_onboarding_2023.xlsx,
B2B-73815-0951,Distribution Marchand SARL,634153591,63415359187030,FR76634153591,facturation.distributionmarchand@gmail.com,Marie Petit,+33 5 69 68 39 46,Paris,75001,FR,Inactif,2022-10-01,legacy_erp_export.csv,Doublon suspecté
B2B-57878-0952,Groupe Renault SA,785641350,78564135051577,FR20785641350,facturation.grouperenaultsa@societe.com,Isabelle Dupuis,+33 6 89 95 50 29,Lyon,69001,FR,Suspendu,2025-04-07,manual_onboarding_2023.xlsx,Email facturation manquant
B2B-88355-0953,Services Dubois France,475816605,,,facturation @entreprise.fr,Sophie Moreau,+33 6 93 91 48 66,Saint-Étienne,42000,FR,Suspendu,2022-07-16,manual_onboarding_2023.xlsx,Email facturation manquant
B2B-97744-0954,négoce blanc sarl,973418558,97341855893437,FR70973418558,facturation@,Catherine Michel,+33 7 14 25 69 13,Lille,59000,FR,Actif,2024-06-16,import_crm_2024_Q1.xlsx,SIRET à vérifier
B2B-70294-0955,Services Dubois SA,949078693,94907869389116,FR38949078693,facturation.servicesduboissa@gmail.com,Philippe Lemaire,+33 7 84 40 95 80,Nantes,44000,FR,Inactif,2024-09-23,legacy_erp_export.csv,Doublon suspecté
B2B-98317-0956,Services Laurent SASU,589607072,,FR38589607072,facturation.serviceslaurentsasu@laposte.net,Marie Richard,+33 7 23 34 88 10,Lille,59000,FR,Actif,2023-04-10,partner_feed_b2b.csv,SIRET à vérifier
B2B-98129-0957,Équipements Dupont SAS,357967149,35796714987498,FR06357967149,facturation.quipementsdupontsas@gmail.com,François Durand,+33 4 56 90 65 56,Grenoble,38000,FR,Suspendu,2024-04-30,legacy_erp_export.csv,Email facturation manquant
B2B-87502-0958,Logistique Bernard France,412886694,41288669488109,FR67412886694,facturation.logistiquebernardfra@orange.fr,Sophie Robert,+33 6 51 30 58 20,Marseille,13001,FR,Actif,2023-09-19,partner_feed_b2b.csv,Doublon suspecté
B2B-69179-0959,Groupe Mercier SARL,446532556,44653255668258,FR35446532556,facturation.groupemerciersarl@gmail.com,Julie Giraud,+33 5 20 37 58 67,Lyon,69001,FR,Suspendu,2025-01-10,import_crm_2024_Q1.xlsx,Client prioritaire - relance facturation
B2B-68269-0960,Groupe Faure & Fils,684184713,68418471321733,FR07684184713,facturation.groupefaurefils@gmail.com,Marie Michel,+33 4 35 41 51 44,Marseille,13001,FR,Actif,2023-02-05,import_crm_2024_Q1.xlsx,Compte créé avant réforme facturation électronique
B2B-73135-0961,Distribution Perrin SARL,647709066,64770906631095,FR27647709066,facturation.distributionperrinsa@entreprise.fr,Philippe Robert,+33 5 10 71 63 93,Lille,59000,FR,Actif,2025-01-22,migration_batch_12.xlsx,Compte créé avant réforme facturation électronique
B2B-61740-0962,Transports Roux France,804186939,80418693921212,FR12804186939,facturation@,Nicolas Dupuis,+33 7 42 88 64 69,Montpellier,34000,FR,En attente,2022-02-11,partner_feed_b2b.csv,Migration ERP en cours
B2B-84596-0963,Logistique Marchand & Fils,097034257,09703425716172,FR60097034257,,Marie Lemaire,+33 1 34 60 79 28,Paris,75001,FR,Actif,2022-05-18,migration_batch_12.xlsx,Client prioritaire - relance facturation
B2B-93573-0964,Logistique Perrin SASU,625260223,62526022399186,FR16625260223,facturation.logistiqueperrinsasu@gmail.com,Thomas Lemaire,+33 7 45 75 11 28,Grenoble,38000,FR,En attente,2023-09-03,legacy_erp_export.csv,
B2B-10558-0965,Solutions Girard EURL,657351743,65735174328530,FR39657351743,@domaine.fr,Marie Durand,+33 1 48 16 21 29,Rennes,35000,FR,Inactif,2025-03-05,migration_batch_12.xlsx,
B2B-38907-0966,Transports Lefebvre SARL,597177173,59717717353845,FR22597177173,facturation.transportslefebvresa@societe.com,Catherine Durand,+33 5 19 26 42 99,Nantes,44000,FR,Suspendu,2025-02-11,migration_batch_12.xlsx,Doublon suspecté
B2B-37372-0967,Maintenance Marchand EURL,376841873,37684187387455,FR40376841873,facturation.maintenancemarchande@entreprise.fr,Jean Durand,+33 6 49 51 93 85,Le Havre,76600,FR,Inactif,2023-04-30,import_crm_2024_Q1.xlsx,Client prioritaire - relance facturation
B2B-39595-0968,Solutions Moreau France,249675748,24967574839609,FR46249675748,facturation.solutionsmoreaufranc@societe.com,Nicolas Giraud,+33 5 99 66 37 24,Paris,75001,FR,Actif,2024-07-20,migration_batch_12.xlsx,Doublon suspecté
B2B-85985-0969,Transports Lambert France,624731780,62473178012833,FR55624731780,facturation.transportslambertfra@entreprise.fr,Philippe Petit,+33 6 71 83 70 60,Paris,75001,FR,Inactif,2022-11-07,legacy_erp_export.csv,SIRET à vérifier
B2B-99538-0970,Négoce Dupont SASU,934854034,93485403433793,FR47934854034,facturation.ngocedupontsasu@entreprise.fr,Thomas Leroy,+33 1 65 58 85 86,Lille,59000,FR,Inactif,2025-01-27,partner_feed_b2b.csv,
B2B-91893-0971,Industrie Perrin SAS,777795707,77779570729205,FR44777795707,facturation.industrieperrinsas@entreprise.fr,Catherine Bonnet,+33 7 18 95 20 17,Strasbourg,67000,FR,Actif,2022-03-08,partner_feed_b2b.csv,Compte créé avant réforme facturation électronique
B2B-95610-0972,Services Lefebvre SASU,243233309,24323330930118,FR76243233309,,Nicolas Moreau,+33 7 13 58 82 43,Rennes,35000,FR,Inactif,2025-01-06,partner_feed_b2b.csv,Doublon suspecté
B2B-28425-0973,Transports Martin France,941285378,94128537834721,FR03941285378,facturation.transportsmartinfran@laposte.net,Thomas Giraud,,Strasbourg,67000,FR,Actif,2023-09-29,legacy_erp_export.csv,Compte créé avant réforme facturation électronique
B2B-87344-0974,Services Faure SARL,132677361,13267736107685,FR64132677361,facturation.servicesfauresarl@orange.fr,Catherine Moreau,+33 5 26 56 52 13,Strasbourg,67000,FR,Actif,2022-12-12,import_crm_2024_Q1.xlsx,Client prioritaire - relance facturation
B2B-19851-0975,Industrie Laurent SASU,701958666,70195866661862,FR93701958666,facturation.industrielaurentsasu@societe.com,Thomas Fournier,+33 7 35 99 19 42,Reims,51100,FR,Inactif,2025-03-28,partner_feed_b2b.csv,Migration ERP en cours
B2B-49376-0976,  Équipements Dupont EURL  ,160332886,16033288602540,,facturation.quipementsduponteurl@laposte.net,Marie Lemaire,+33 7 49 53 97 20,Paris,75001,FR,Actif,2023-09-02,manual_onboarding_2023.xlsx,Migration ERP en cours
B2B-18758-0977,Groupe Faure EURL,648792106,64879210661140,FR35648792106,facturation.groupefaureeurl@laposte.net,François Lemaire,+33 6 55 31 61 97,Marseille,13001,FR,Actif,2024-09-12,migration_batch_12.xlsx,Doublon suspecté
B2B-48319-0978,Services Roux & Fils,833095876,83309587628333,FR93833095876,facturation.servicesrouxfils@entreprise.fr,Thomas Lemaire,+33 9 16 21 43 52,Lille,59000,FR,En attente,2023-12-02,migration_batch_12.xlsx,
B2B-91390-0979,Distribution Renault & Fils,701501962,70150196203631,FR09701501962,facturation.distributionrenaultf@societe.com,Pierre Leroy,+33 6 15 25 81 29,Marseille,13001,FR,Actif,2023-07-05,migration_batch_12.xlsx,Client prioritaire - relance facturation
B2B-72471-0980,Solutions Blanc France,958291588,95829158810135,FR28958291588,facturation.solutionsblancfrance@entreprise.fr,Sophie Bonnet,+33 1 46 86 31 12,Lyon,69001,FR,Actif,2023-01-11,manual_onboarding_2023.xlsx,Compte créé avant réforme facturation électronique
B2B-71308-0981,Logistique Dubois SASU,396262595,39626259590846,FR29396262595,facturation.logistiqueduboissasu@gmail.com,Pierre Michel,+33 9 67 40 92 65,Toulouse,31000,FR,Actif,2023-12-03,manual_onboarding_2023.xlsx,Email facturation manquant
B2B-78012-0982,maintenance mercier sas,729657153,,FR19729657153,facturation.maintenancemerciersa@gmail.com,Pierre Bonnet,+33 1 38 44 78 92,Saint-Étienne,42000,FR,Suspendu,2022-04-13,migration_batch_12.xlsx,Migration ERP en cours
B2B-11243-0983,services mercier sas,916573763,91657376350062,FR27916573763,@domaine.fr,Pierre Leroy,+33 6 14 38 62 86,Strasbourg,67000,FR,Suspendu,2023-11-12,legacy_erp_export.csv,Email facturation manquant
